url,url_hash,source,score,lastmod,changefreq,priority
https://docs.python.org/3/c-api/sequence.html,c6ce3e3f754d7dc615ca21f373de1ed3961a667f3abd31cd0ea093150d34837e,link_depth1,50,,,
https://docs.python.org/3/c-api/set.html,43760a87ca4454dc7133587fb02c2de54b0864b1726a8b96c112aeae128b00f1,link_depth1,50,,,
https://docs.python.org/3/c-api/slice.html,4849feb1e50d0f7a0ba0227e73e40cb7afbebc8673f662306eddc92f339496bb,link_depth1,50,,,
https://docs.python.org/3/c-api/stable.html,ff0d2784b0345c0dc6690c6b4b7ad24a742e64f3c7b1f422f40b9a7b5fa498be,link_depth1,50,,,
https://docs.python.org/3/c-api/structures.html,0a02939fd0f170b989516157f270f0f2ceb418d286d65975bae7ac743d34aa8c,link_depth1,50,,,
https://docs.python.org/3/c-api/subinterpreters.html,bd45c2898a9459241a78e63dbcfa4c139201415e5dfaf6f95d5ff0a9716fdca6,link_depth1,50,,,
https://docs.python.org/3/c-api/synchronization.html,d1277f5fd83156a02f98e2ccaa1f905da420a8ddc1fe26c8f116382175fbe4e2,link_depth1,50,,,
https://docs.python.org/3/c-api/sys.html,12d4544d41dfccd8ee224d3d6e7019638f22f9b209a06d55ac89e00bd9b45e1c,link_depth1,50,,,
https://docs.python.org/3/c-api/threads.html,9ab394e4f4b92edfe7d6fb52b82121afdf24771798e9e79ab15c1bb19692cfc7,link_depth1,50,,,
https://docs.python.org/3/c-api/time.html,d26e53e42975a6ec4f1b5a386253efc21ee4d2e6b35061606a50a05c8e182850,link_depth1,50,,,
https://docs.python.org/3/c-api/tls.html,32f8d6cc66ebc03a77b50a927c5f3c5fdbf50f608dc2a6ad467fdd428f067e60,link_depth1,50,,,
https://docs.python.org/3/c-api/tuple.html,96b91e2448d52eebee12d8f7be6d5e8e8946f0aecc4971245646b50a81a5184c,link_depth1,50,,,
https://docs.python.org/3/c-api/type.html,310af0cb1902c323136954e5297ab2dbdfe7a1544ba8f3253d016a029f1efe57,link_depth1,50,,,
https://docs.python.org/3/c-api/typehints.html,34ef43c9138be5b5966d09f4130f88b97f55c628064b2888a8b973e24e9eaec8,link_depth1,50,,,
https://docs.python.org/3/c-api/typeobj.html,c0bd6c296a361374dd0ca3c519c49435d2c6786bf7117c7cc7c6c336c490c1d2,link_depth1,50,,,
https://docs.python.org/3/c-api/unicode.html,2b3d24489af51b9718b5ba2bff95b6ca85a35a3a5791b061dae55d3754d6d895,link_depth1,50,,,
https://docs.python.org/3/c-api/utilities.html,bfa211f73d379a9a83e05a31150783c8b359c4efb92ba6a518f9363e396b2d95,link_depth1,50,,,
